Name,Mean,Std
AMP_F,133.01882125994,721.5523554500004
DENS_F,3.812263225559133,2.0051057305210644
DUR_F,1.6976857621659458,0.36783092434004006
FFT_F,26.386155707277258,0.3813198002359705
COUPL_ANGLE_F,464.6222146547744,163.95888428360485
COUPL_OVERLAP_F,337.135948026949,215.264109391348
SO_DUR_F,1.8863318301581027,0.37738371256388287
SO_P2P_F,186.19802455875342,269.6386289231775
SO_RATE_F,43.66616994605904,6.095419391549926
SO_SLOPE_NEG1_F,-621.1637288879206,1332.1243572684132
SO_SLOPE_POS1_F,40344.55227838173,99800.42378228904
AMP_C,132.9732301892713,741.2421408294217
DENS_C,4.12634824598753,1.9556976002164779
DUR_C,1.7520412691307958,0.4141620392178303
FFT_C,26.868011364457825,0.4152749662242685
COUPL_ANGLE_C,461.05015027658845,156.55264201453718
COUPL_OVERLAP_C,334.39388835418674,199.2375360362493
SO_DUR_C,1.7506722528324785,0.33941641038919773
SO_P2P_C,166.3001392898381,256.157760604415
SO_RATE_C,43.622340703970885,5.949097299141886
SO_SLOPE_NEG1_C,-588.0564863062395,1298.8840744565389
SO_SLOPE_POS1_C,42736.00191599875,180958.96160236638
AMP_O,125.28198707236339,749.001357408808
DENS_O,3.9538938361731817,2.068941059117736
DUR_O,1.774641950743048,0.3676054087729478
FFT_O,27.051998644363515,0.4940068030908414
COUPL_ANGLE_O,396.4568269809851,151.0118041869131
COUPL_OVERLAP_O,282.1944177093359,182.55566028944642
SO_DUR_O,1.8148278366461528,0.37818481385363345
SO_P2P_O,140.6211578602014,252.70626132441308
SO_RATE_O,40.850428314149866,4.355927744547535
SO_SLOPE_NEG1_O,-463.2597503251778,1263.6520927097458
SO_SLOPE_POS1_O,33945.21297136063,90189.6473261307
alpha_bandpower_mean_F_NREM,0.06294551994380199,0.03361230341258224
alpha_bandpower_mean_C_NREM,0.06994160509748486,0.03325561625921433
alpha_bandpower_mean_O_NREM,0.06886309058997929,0.03146140022196231
delta_bandpower_kurtosis_F_NREM,17.039234390193215,3.7078043492154613
delta_bandpower_kurtosis_C_NREM,15.102721463058952,3.4995304224305417
delta_bandpower_kurtosis_O_NREM,14.034265095690067,3.52723982110826
theta_bandpower_kurtosis_F_NREM,7.344085871701092,2.398587243653513
theta_bandpower_kurtosis_C_NREM,7.014013579270953,2.2729257173444015
theta_bandpower_kurtosis_O_NREM,5.109543405553972,1.8804665148086526
alpha_bandpower_kurtosis_F_NREM,7.540149224833467,2.5976618174081905
alpha_bandpower_kurtosis_C_NREM,6.627164440801666,2.1984082242205023
alpha_bandpower_kurtosis_O_NREM,6.402496808442999,2.010163097182207
sigma_bandpower_kurtosis_F_NREM,17.967626162704683,7.181828272769232
sigma_bandpower_kurtosis_C_NREM,13.361999864271821,4.4382989581343955
sigma_bandpower_kurtosis_O_NREM,12.898337908534454,4.9607803921536835
delta_alpha_mean_F_NREM,0.6766309655716847,0.28070152739614807
delta_alpha_mean_C_NREM,0.593991476723512,0.2198167872734608
delta_alpha_mean_O_NREM,0.48450157040741876,0.16114274627804173
theta_alpha_mean_F_NREM,0.09483713267759115,0.03617729938907618
theta_alpha_mean_C_NREM,0.10844901943797369,0.03744895468063195
theta_alpha_mean_O_NREM,0.12379665072618731,0.04261553668654544
alpha_bandpower_mean_F_R,0.03244076796669755,0.020612896649599317
alpha_bandpower_mean_C_R,0.03999387745609726,0.023324933198495768
alpha_bandpower_mean_O_R,0.05240031067706262,0.03075324885917681
delta_bandpower_kurtosis_F_R,16.80770619397008,5.25387994921649
delta_bandpower_kurtosis_C_R,13.287982394310005,5.033323546228
delta_bandpower_kurtosis_O_R,12.694175226046548,5.221829285757268
theta_bandpower_kurtosis_F_R,6.557022307173837,2.3961177780247103
theta_bandpower_kurtosis_C_R,6.472706194947442,2.2784998309752105
theta_bandpower_kurtosis_O_R,5.894312158394099,2.6073054122798256
alpha_bandpower_kurtosis_F_R,7.002435571066434,3.2583131193749324
alpha_bandpower_kurtosis_C_R,6.71723053309199,2.949857380633413
alpha_bandpower_kurtosis_O_R,6.543311613402873,2.60185371512008
delta_alpha_mean_F_R,0.24878733788219318,0.1465822938243814
delta_alpha_mean_C_R,0.20450778004764344,0.10105330864958291
delta_alpha_mean_O_R,0.19971591009920212,0.14114237216067027
theta_alpha_mean_F_R,0.05988032685758057,0.031025299400398186
theta_alpha_mean_C_R,0.06548900967051409,0.03365435943109971
theta_alpha_mean_O_R,0.06931317939820658,0.03811751511658
kurtosis_NREM_C,2.3462298156142745,1.0636069818795961
kurtosis_R_C,1.9685979409775494,1.2892928965771873
kurtosis_NREM_F,3.152523202970213,1.4379515747071328
kurtosis_R_F,2.6138655460690097,1.4376405178212612
kurtosis_NREM_O,1.5956350692051406,0.8220670506966549
kurtosis_R_O,1.9498198764487553,1.5978346795712075
Age,51.149371761572645,16.24517598540439
Sex,0.0,1.0
BMI,29.901624333072107,6.9188434678289426
MedBenzo,0.0,1.0
MedAntiDep,0.0,1.0
MedSedative,0.0,1.0
MedAntiEplipetic,0.0,1.0
MedStimulant,0.0,1.0
